case_id,success,翼根弦长,翼中弦长,翼尖弦长,翼根扭转角,翼中扭转角,翼尖扭转角,T_N,P_kW,eta_%,CT,CP,J
145,True,352.3594415723262,338.7371283077547,229.9634466282943,45.68592735562632,16.73244166665678,-1.6094208534498993,-31262.332223479778,-2392.7694417888238,100.0,-0.17289677285875893,-0.2624654479242986,1.53116880538029
146,True,388.0525298960529,324.0517093090765,244.63769846459653,34.63586828879799,12.615400745330827,1.0679532928705004,-31656.41887333549,-2428.097694829265,100.0,-0.17507627467902293,-0.266340641913616,1.53116880538029
134,True,308.4301855721585,299.04315357964657,222.7105920772516,41.97820257163451,20.418385287565894,-3.517804505842978,-28556.08112581998,-2167.3932906131877,100.0,-0.15792981268489728,-0.23774369603434425,1.53116880538029
723,True,426.8364520661569,351.4003128162717,210.14280733412323,38.78907950257047,17.30983255741828,-6.213915842331256,-31828.42842252079,-2454.8169716405832,100.0,-0.1760275759364733,-0.2692715080614439,1.53116880538029
711,True,352.023684771679,346.6419516858803,246.80352289713616,38.15570386339044,22.411571988735872,-7.000543468345173,-32379.384176639116,-2482.0152333667857,100.0,-0.17907464456827163,-0.2722549145786189,1.53116880538029
714,True,400.62411640197183,291.5006816974998,264.1993987244349,47.720154651771125,19.768103539159657,-5.323819346030465,-31161.24494574625,-2386.9661666404277,100.0,-0.17233770823196576,-0.26182888044535546,1.53116880538029
715,True,325.3323743755066,268.26239639382817,218.6676787856736,34.18010326797685,10.753393465507552,-7.6147750045321025,-27137.95160580876,-2055.497130764399,100.0,-0.15008682721110309,-0.2254696861766435,1.53116880538029
157,True,392.6550497247099,333.159043586431,253.804489790044,30.121263716207324,18.781748406908086,3.588214199244126,-32544.047248598432,-2500.512180139026,100.0,-0.1799853160289694,-0.2742838645204815,1.53116880538029
160,True,371.2003294002935,352.0876383031696,250.33902913188948,42.14494470962464,16.907505325415467,-0.5844217698841785,-33016.9943153085,-2536.829631600949,100.0,-0.18260095650590644,-0.2782675647462318,1.53116880538029
162,True,403.31333000591417,252.99560839720343,211.855671425044,32.59465326111749,14.957692791135326,-7.114372466219711,-27043.45650865768,-2060.6467115647697,100.0,-0.14956422073275064,-0.2260345492210249,1.53116880538029
163,True,359.75602981025713,356.53105895925256,307.3054283901879,40.92596123229956,17.707991545985802,0.9390346322522748,-35630.27002851196,-2744.2418301594194,100.0,-0.1970537149940816,-0.30101883139518837,1.53116880538029
746,True,348.8338872987164,288.2347237335512,224.0263327292707,30.694669959692582,17.069518699449265,-9.11343362472129,-28598.017329903443,-2175.792524074823,100.0,-0.15816174145784187,-0.23866501696657785,1.53116880538029
747,True,344.1997308050176,255.25979145326943,234.05459206660163,37.513279092435525,20.578636203619023,-7.279564371668238,-27446.382125594046,-2081.026724295801,100.0,-0.15179260658612917,-0.228270054688762,1.53116880538029
734,True,420.9470741516666,331.7927193043241,298.8271953552674,41.5398382183755,23.12101005249057,1.322477193464037,-34817.064255928846,-2686.9341043978134,100.0,-0.19255626890641786,-0.2947326854553196,1.53116880538029
718,True,380.5170343067567,280.413275721728,256.5984929349708,39.75823049998152,14.061131498489946,-1.6879040861838153,-30068.343219131355,-2295.6580811844824,100.0,-0.16629339969373194,-0.2518131985623619,1.53116880538029
720,True,315.9720227225215,286.9634097003084,213.75924349742317,45.69316992957614,10.32101350037482,4.039901343474858,-27680.74628792812,-2098.69283463785,100.0,-0.15308876091817464,-0.230207869290966,1.53116880538029
721,True,485.29950539257175,268.663044125906,257.32343204512864,48.04448167566629,21.13349617245433,-5.080104649415116,-30750.371312139847,-2370.4224662634665,100.0,-0.17006536575938638,-0.2600141841967614,1.53116880538029
722,True,389.57289187704686,327.11385178810525,278.8444104000027,46.65164764814992,16.436087528645576,0.9862487136575826,-33345.87928499541,-2562.6596051852252,100.0,-0.1844198595069407,-0.28110088226870966,1.53116880538029
177,True,312.68517606989485,293.58886622434864,239.853251995611,46.12453154608045,16.820219078915695,3.435604024574681,-29121.51396062853,-2211.519886956666,100.0,-0.16105694701729215,-0.24258398974271234,1.53116880538029
