case_id,success,翼根弦长,翼中弦长,翼尖弦长,翼根扭转角,翼中扭转角,翼尖扭转角,T_N,P_kW,eta_%,CT,CP,J
79,True,385.6350769499251,258.96359684478654,248.9413854003044,47.53086200056299,13.6125755791712,-4.539453572300296,-28781.233070685634,-2193.1169532719473,100.0,-0.1591750187172517,-0.24056535219731226,1.53116880538029
80,True,411.9190706929842,385.7562332667537,369.62716403324833,38.82261148709567,19.331084785257293,2.830334739509004,-40353.66273691009,-3141.551394159194,99.16446915627304,-0.22317650552642943,-0.34460014385204146,1.53116880538029
81,True,454.3470467847861,313.66949392199245,282.0706867612482,32.823091988104764,24.925610128328287,2.569433144795143,-33606.875582775814,-2595.004826519863,99.97865007710556,-0.18586330324273542,-0.28464886430890973,1.53116880538029
82,True,397.8619918008173,353.6154722256332,335.32912457621404,44.338521882878354,10.358958766379692,-9.340443563988792,-37187.52993935823,-2876.4975604514802,99.80461484792147,-0.2056661630725849,-0.3155261043841438,1.53116880538029
83,True,519.211206691333,260.6747519195166,256.00077400003966,41.25958280556464,13.741792964838956,3.4460423702274383,-30691.79789599181,-2373.4515934975,99.82958169705198,-0.16974142464856606,-0.2603464524138388,1.53116880538029
84,True,501.0011375412108,390.5141387143802,285.0639738966147,46.18964694304246,13.127952657778971,-5.1601302828787095,-37807.32794876845,-2954.3882967110117,98.79289465417298,-0.2090939647760939,-0.32407002283465186,1.53116880538029
85,True,535.1824509161685,274.0753207817086,255.35628136947977,34.87988333059943,15.87186702483729,-4.917559936389456,-31460.9546722387,-2440.0061646916442,99.54014608007216,-0.17399525713569106,-0.26764689475266334,1.53116880538029
86,True,507.9280097102915,418.4036127173436,279.2320471697275,31.17267653882953,15.36612818746174,0.6088405559824182,-38902.64524387792,-3049.765778043743,98.47589721312362,-0.21515163265023224,-0.334532081118534,1.53116880538029
87,True,495.3480703954699,250.6340593176189,219.60999813970096,36.16883732487559,14.805829062053688,-7.062156962177495,-28327.311261798044,-2181.351456005182,100.0,-0.15666459769920846,-0.2392747821757121,1.53116880538029
88,True,446.5594870392521,414.5411902509852,348.5039162720756,42.44809423302371,22.365537341352848,1.6981717541368884,-41131.16406739733,-3215.8248466835644,98.74063474811896,-0.227476487689426,-0.3527472785676701,1.53116880538029
