NACA64-528.dat
0.85	0	2.66
0.747	0	2.498
0.649	0	2.338
0.559	0	2.177
0.474	0	2.017
0.396	0	1.858
0.324	0	1.7
0.259	0	1.542
0.2	0	1.384
0.149	0	1.227
0.113	0	1.068
0.081	0	0.91
0.055	0	0.753
0.035	0	0.597
0.019	0	0.442
0.008	0	0.289
0.002	0	0.137
0	0	-0.014
0.003	0	-0.165
0.011	0	-0.317
0.024	0	-0.47
0.041	0	-0.624
0.063	0	-0.779
0.09	0	-0.934
0.123	0	-1.088
0.161	0	-1.243
0.204	0	-1.398
0.253	0	-1.552
0.308	0	-1.706
0.368	0	-1.86
0.434	0	-2.012
0.506	0	-2.163
0.585	0	-2.314
0.669	0	-2.462
0.758	0	-2.61
0.855	0	-2.756
0.956	0	-2.9
1.064	0	-3.043
1.168	0	-3.191
1.28	0	-3.338
1.398	0	-3.485
1.523	0	-3.631
1.655	0	-3.776
1.794	0	-3.92
1.94	0	-4.063
2.094	0	-4.205
2.255	0	-4.347
2.425	0	-4.489
2.602	0	-4.631
2.786	0	-4.773
2.979	0	-4.915
3.179	0	-5.059
3.388	0	-5.204
3.605	0	-5.351
3.831	0	-5.499
4.067	0	-5.649
4.312	0	-5.8
4.568	0	-5.954
4.834	0	-6.108
5.112	0	-6.265
5.401	0	-6.423
5.704	0	-6.583
6.019	0	-6.744
6.35	0	-6.906
6.695	0	-7.07
7.057	0	-7.236
7.435	0	-7.403
7.831	0	-7.572
8.246	0	-7.742
8.681	0	-7.915
9.137	0	-8.09
9.614	0	-8.266
10.115	0	-8.445
10.639	0	-8.626
11.188	0	-8.809
11.761	0	-8.992
12.36	0	-9.177
12.985	0	-9.362
13.635	0	-9.546
14.311	0	-9.731
15.012	0	-9.914
15.738	0	-10.095
16.489	0	-10.273
17.263	0	-10.448
18.059	0	-10.62
18.877	0	-10.787
19.713	0	-10.948
20.567	0	-11.104
21.437	0	-11.253
22.322	0	-11.394
23.219	0	-11.529
24.127	0	-11.655
25.044	0	-11.772
25.969	0	-11.881
26.901	0	-11.98
27.838	0	-12.069
28.778	0	-12.15
29.72	0	-12.22
30.662	0	-12.281
31.604	0	-12.332
32.542	0	-12.374
33.474	0	-12.405
34.399	0	-12.426
35.317	0	-12.435
36.228	0	-12.431
37.134	0	-12.415
38.037	0	-12.385
38.938	0	-12.34
39.843	0	-12.28
40.754	0	-12.205
41.674	0	-12.116
42.606	0	-12.013
43.551	0	-11.896
44.511	0	-11.765
45.487	0	-11.622
46.48	0	-11.466
47.488	0	-11.297
48.513	0	-11.116
49.554	0	-10.923
50.613	0	-10.717
51.688	0	-10.5
52.778	0	-10.271
53.887	0	-10.03
55.013	0	-9.779
56.155	0	-9.516
57.314	0	-9.242
58.49	0	-8.958
59.682	0	-8.665
60.89	0	-8.362
62.115	0	-8.051
63.354	0	-7.731
64.607	0	-7.405
65.871	0	-7.073
67.144	0	-6.736
68.423	0	-6.396
69.703	0	-6.056
70.976	0	-5.717
72.237	0	-5.383
73.482	0	-5.055
74.708	0	-4.736
75.913	0	-4.425
77.096	0	-4.125
78.255	0	-3.836
79.39	0	-3.559
80.501	0	-3.294
81.587	0	-3.042
82.648	0	-2.804
83.685	0	-2.579
84.698	0	-2.368
85.685	0	-2.17
86.648	0	-1.986
87.585	0	-1.815
88.496	0	-1.659
89.383	0	-1.516
90.244	0	-1.386
91.08	0	-1.27
91.892	0	-1.168
92.679	0	-1.078
93.442	0	-1.002
94.183	0	-0.938
94.903	0	-0.888
95.603	0	-0.851
96.283	0	-0.826
96.942	0	-0.815
97.583	0	-0.821
98.209	0	-0.848
98.827	0	-0.895
99.443	0	-0.963
99.855	0	-1.021

